PLZ,Ort,Bundesland,gültig ab,gültig bis,NamePLZTyp,intern_extern,adressierbar,Postfach
3423,St. Andrä-Wördern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3424,Zeiselmauer,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3425,Langenlebarn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3426,Muckendorf-Wipfing,N,01.01.2011,,PLZ-Adressierung,extern,Ja,Ja
3430,Tulln an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3433,Königstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3434,Tulbing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3435,Zwentendorf an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3441,Judenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3442,Langenrohr,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3443,Sieghartskirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3451,Michelhausen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3452,Atzenbrugg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3454,Sitzenberg-Reidling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3455,Heiligeneich,N,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
3462,Absdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3463,Stetteldorf am Wagram,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3464,Hausleiten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3465,Königsbrunn am Wagram,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3470,Kirchberg am Wagram,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3471,Großriedenthal,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3472,Hohenwarth,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3473,Mühlbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3474,Altenwörth,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3481,Fels am Wagram,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3482,Gösing am Wagram,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3483,Feuersbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3484,Grafenwörth,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3485,Haitzendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3491,Straß im Straßertale,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3492,Etsdorf am Kamp,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3493,Hadersdorf am Kamp,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3494,Gedersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3495,Rohrendorf bei Krems,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3500,Krems an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3501,Krems-Lerchenfeld,N,01.09.2012,,PLZ-Postfach,extern,Nein,Ja
3502,Krems-Lerchenfeld,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3503,Krems-Rehberg,N,01.06.1966,,PLZ-Postfach,extern,Nein,Ja
3504,Krems-Stein,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3505,Krems,N,01.06.2013,,PLZ-Postfach,extern,Nein,Ja
3506,Krems-Hollenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3507,Krems-Mitterau,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3508,Paudorf,N,01.01.2007,,PLZ-Adressierung,extern,Ja,Nein
3511,Furth bei Göttweig,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3512,Mautern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3521,Obermeisling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3522,Lichtenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3524,Grainbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3525,Sallingberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3531,Niedernondorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3532,Rastenfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3533,Friedersbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3541,Senftenberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3542,Gföhl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3543,Krumau am Kamp,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3544,Idolsberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3550,Langenlois,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3552,Lengenfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3553,Schiltern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3561,Zöbing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3562,Schönberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3564,Plank am Kamp,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3571,Gars am Kamp,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3572,St. Leonhard am Hornerwald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3573,Rosenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3580,Horn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3591,Altenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3592,Röhrenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3593,Neupölla,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3594,Franzen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3595,Brunn an der Wild,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3601,Dürnstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3602,Rossatz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3610,Weißenkirchen in der Wachau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3611,Großheinrichschlag,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3613,Albrechtsberg an der Großen Krems,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3620,Spitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3621,Mitterarnsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3622,Mühldorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3623,Kottes,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3631,Ottenschlag,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3632,Bad Traunstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3633,Schönbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3641,Aggsbach Markt,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3642,Aggsbach Dorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3643,Maria Laach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3644,Emmersdorf an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3650,Pöggstall,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3652,Leiben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3653,Weiten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3654,Raxendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3660,Klein-Pöchlarn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3661,Artstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3662,Münichreith,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3663,Laimbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3664,Martinsberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3665,Gutenbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3671,Marbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3672,Maria Taferl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3680,Persenbeug,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3681,Hofamt Priel,N,01.03.2013,,PLZ-Adressierung,extern,Ja,Nein
3683,Yspertal,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3684,St. Oswald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3691,Nöchling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3701,Großweikersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3702,Niederrußbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3704,Glaubendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3710,Ziersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3711,Großmeiseldorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3712,Maissau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3713,Harmannsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3714,Sitzendorf an der Schmida,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3720,Ravelsbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3721,Limberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3722,Straning,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3730,Eggenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3741,Pulkau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3742,Theras,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3743,Röschitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3744,Stockern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3751,Sigmundsherberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3752,Walkenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3753,Hötzelsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3754,Irnfritz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3761,Messern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3762,Ludweis,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3763,Japons,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3800,Göpfritz an der Wild,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3804,Allentsteig,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3811,Kirchberg an der Wild,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3812,Groß Siegharts,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3813,Dietmanns,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3814,Aigen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3820,Raabs an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3822,Karlstein an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3823,Weikertschlag an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3824,Großau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3830,Waidhofen an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3834,Pfaffenschlag bei Waidhofen an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3841,Windigsteig,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3842,Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3843,Dobersberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3844,Waldkirchen an der Thaya,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3851,Kautzen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3852,Gastern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3860,Heidenreichstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3861,Eggern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3862,Eisgarn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3863,Reingers,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3871,Nagelberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3872,Langegg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3873,Brand,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3874,Litschau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3900,Schwarzenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3902,Vitis,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3903,Echsenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3910,Zwettl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3911,Rappottenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3912,Grafenschlag,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3913,Großgöttfritz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3914,Waldhausen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3920,Groß Gerungs,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3921,Langschlag,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3922,Großschönau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3923,Jagenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3924,Rosenau Schloß,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3925,Arbesbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3931,Schweiggers,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3932,Kirchberg am Walde,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3942,Hirschbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3943,Schrems,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3944,Pürbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3945,Hoheneich,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3950,Gmünd,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3961,Waldenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3962,Heinrichs bei Weitra,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3970,Weitra,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3971,St. Martin,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3972,Bad Großpertholz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3973,Karlstift,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4000,Allhaming,O,01.08.2009,,PLZ-Postfach,extern,Nein,Ja
4010,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4013,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4014,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4016,"Linz, Donau",O,01.01.1966,,InteressentenPLZ,extern,Nein,Ja
4018,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4020,Linz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4021,"Linz, Donau Postfach",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4023,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4024,"Linz, Donau",O,01.09.2012,,PLZ-Postfach,extern,Nein,Ja
4025,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4026,"Linz, Donau",O,01.11.2012,,PLZ-Postfach,extern,Nein,Ja
4027,Linz,O,01.12.2012,,PLZ-Postfach,extern,Nein,Ja
4030,Linz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4031,"Linz, Donau Postfach",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4032,Linz,O,01.08.2005,,PLZ-Postfach,extern,Nein,Ja
4033,Linz-Ebelsberg,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4036,Linz,O,01.01.2012,,PLZ-Postfach,extern,Nein,Ja
4037,Linz,O,01.12.2012,,PLZ-Postfach,extern,Nein,Ja
4040,Linz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4041,"Linz, Donau Postfach",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4046,"Linz, Donau",O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4048,Puchenau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4050,Traun,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4052,Ansfelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4053,Haid,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4055,Pucking,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4056,Sankt Martin,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4059,Leonding,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4060,Leonding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4061,Pasching,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4062,Thening,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4063,Hörsching,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4064,Oftering,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4066,Pasching,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4069,Leonding,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4070,Eferding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4072,Alkoven,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4073,Wilhering,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4074,Stroheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4075,Breitenaich,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4076,St. Marienkirchen an der Polsenz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4077,Straßham,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4078,Fraham,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4081,Hartkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4082,Aschbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4083,Haibach ob der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4084,St. Agatha,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4085,Wesenufer,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4090,Engelhartszell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4091,Vichtenstein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4092,Esternberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4100,Ottensheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4101,Feldkirchen an der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4102,Goldwörth,O,01.01.2011,,PLZ-Adressierung,extern,Ja,Nein
4111,Walding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4112,Rottenegg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4113,St. Martin im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4114,Neuhaus an der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4115,Kleinzell im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4116,St. Ulrich im Mühlkreis,O,01.01.2012,,PLZ-Adressierung,extern,Ja,Nein
4120,Neufelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4121,Altenfelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4122,Arnreit,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4131,Kirchberg ob der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4132,Lembach im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4133,Niederkappel,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4134,Putzleinsdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4141,Pfarrkirchen im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4142,Hofkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4143,Neustift im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4144,Oberkappel,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4150,Rohrbach in Oberösterreich,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4151,Oepping,O,01.07.2010,,PLZ-Adressierung,extern,Ja,Ja
4152,Sarleinsbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4153,Peilstein im Mühlviertel,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4154,Kollerschlag,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4155,Nebelberg,O,01.03.2014,,PLZ-Adressierung,extern,Ja,Ja
4160,Aigen-Schlägl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4161,Ulrichsberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4162,Julbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4163,Klaffer am Hochficht,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4164,Schwarzenberg am Böhmerwald,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4170,Haslach an der Mühl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4171,St. Peter am Wimberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4172,St. Johann am Wimberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4173,St. Veit im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4174,Niederwaldkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4175,Herzogsdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4180,Zwettl an der Rodl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4181,Oberneukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4182,Waxenberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4183,Traberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4184,Helfenberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4190,Bad Leonfelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4191,Vorderweißenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4192,Schenkenfelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4193,Reichenthal,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4201,Gramastetten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4202,Hellmonsödt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4203,Altenberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4204,Reichenau im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4205,Kirchschlag bei Linz,O,01.10.2010,,PLZ-Postfach,extern,Nein,Ja
4209,Engerwitzdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4210,Gallneukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4211,Alberndorf in der Riedmark,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4212,Neumarkt im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4213,Unterweitersdorf,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4221,Steyregg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4222,St. Georgen an der Gusen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4223,Katsdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4224,Wartberg ob der Aist,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4225,Luftenberg,O,01.01.2011,,PLZ-Adressierung,extern,Ja,Nein
4226,Langenstein,O,01.01.2011,,PLZ-Postfach,extern,Nein,Ja
4230,Pregarten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4231,Untergaisbach,O,01.01.1966,13.04.2016,PLZ-Historisch,intern,Nein,Nein
4232,Hagenberg im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4240,Freistadt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4242,Hirschbach im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4251,Sandl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4252,Liebenau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4261,Rainbach im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4262,Leopoldschlag,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4263,Windhaag bei Freistadt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4264,Grünbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4271,St. Oswald bei Freistadt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4272,Weitersfelden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4273,Unterweißenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4274,Schönau im Mühlkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4280,Königswiesen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4281,Mönchdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4282,Pierbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4283,Bad Zell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4284,Tragwein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4291,Lasberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4292,Kefermarkt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4293,Gutau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4294,St. Leonhard bei Freistadt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4300,St. Valentin,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4303,St. Pantaleon,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4310,Mauthausen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4311,Schwertberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
